256000,82,1770_MSA.fa.ufboot.ale.uml_rec,0.01,0.0,0.0,0.0,1.01
256003,82,1773_MSA.fa.ufboot.ale.uml_rec,0.0,0.04,0.02,0.0,1.0
256004,82,1774_MSA.fa.ufboot.ale.uml_rec,0.0,0.02,0.01,0.0,1.01
256005,82,1775_MSA.fa.ufboot.ale.uml_rec,0.0,0.03,0.17,0.0,0.71
256011,82,1781_MSA.fa.ufboot.ale.uml_rec,0.0,0.45,0.18,0.01,1.76
256012,82,1782_MSA.fa.ufboot.ale.uml_rec,0.0,0.03,0.01,0.0,1.02
256013,82,1783_MSA.fa.ufboot.ale.uml_rec,0.01,0.03,0.01,0.0,1.04
256015,82,1785_MSA.fa.ufboot.ale.uml_rec,0.0,0.0,0.0,0.0,1.0
256017,82,1787_MSA.fa.ufboot.ale.uml_rec,0.05,0.12,0.17,0.0,1.37
256018,82,1788_MSA.fa.ufboot.ale.uml_rec,0.0,0.1,0.12,0.0,0.99
256019,82,1789_MSA.fa.ufboot.ale.uml_rec,0.0,0.08,0.01,0.01,1.14
256020,82,1790_MSA.fa.ufboot.ale.uml_rec,0.0,0.0,0.0,0.0,1.0
256021,82,1792_MSA.fa.ufboot.ale.uml_rec,0.0,0.25,0.14,0.02,1.17
256032,82,1801_MSA.fa.ufboot.ale.uml_rec,0.0,0.13,0.11,0.0,0.63
256033,82,1802_MSA.fa.ufboot.ale.uml_rec,0.0,1.05,0.01,0.0,2.0
256034,82,1803_MSA.fa.ufboot.ale.uml_rec,0.02,0.21,0.1,0.01,0.55
256036,82,1805_MSA.fa.ufboot.ale.uml_rec,0.0,0.0,0.0,0.0,1.01
256037,82,1806_MSA.fa.ufboot.ale.uml_rec,0.0,0.15,0.0,0.01,0.99
256038,82,1807_MSA.fa.ufboot.ale.uml_rec,0.0,0.02,0.02,0.0,1.0
256040,82,1809_MSA.fa.ufboot.ale.uml_rec,0.0,0.01,0.0,0.0,1.0
256041,82,180_MSA.fa.ufboot.ale.uml_rec,0.02,0.1,0.01,0.0,1.09
256044,82,1812_MSA.fa.ufboot.ale.uml_rec,0.0,0.04,0.25,0.23,1.02
256046,82,1814_MSA.fa.ufboot.ale.uml_rec,0.0,0.45,0.0,0.0,0.98
256049,82,1818_MSA.fa.ufboot.ale.uml_rec,0.0,0.0,0.0,0.0,1.0
256051,82,181_MSA.fa.ufboot.ale.uml_rec,0.0,0.28,0.02,0.36,0.74
256052,82,1820_MSA.fa.ufboot.ale.uml_rec,0.01,0.81,0.12,0.04,1.37
256053,82,1821_MSA.fa.ufboot.ale.uml_rec,0.0,0.1,0.02,0.0,1.02
256055,82,1823_MSA.fa.ufboot.ale.uml_rec,0.0,0.17,0.08,0.04,1.21
256056,82,1824_MSA.fa.ufboot.ale.uml_rec,0.01,0.11,0.46,0.0,1.76
256062,82,1830_MSA.fa.ufboot.ale.uml_rec,0.0,0.6,0.11,0.06,1.24
256063,82,1831_MSA.fa.ufboot.ale.uml_rec,0.0,0.0,0.0,0.0,1.0
256069,82,1839_MSA.fa.ufboot.ale.uml_rec,0.0,0.03,0.01,0.0,1.01
256072,82,1841_MSA.fa.ufboot.ale.uml_rec,0.0,0.07,0.0,0.0,1.02
256074,82,1843_MSA.fa.ufboot.ale.uml_rec,0.02,0.05,0.03,0.0,1.04
256075,82,1844_MSA.fa.ufboot.ale.uml_rec,0.0,0.4,0.11,0.0,0.86
256076,82,1845_MSA.fa.ufboot.ale.uml_rec,0.02,0.27,0.02,0.11,0.53
256078,82,1850_MSA.fa.ufboot.ale.uml_rec,0.0,0.03,0.0,0.0,1.0
256079,82,1851_MSA.fa.ufboot.ale.uml_rec,0.0,0.07,0.67,0.0,1.07
256082,82,1854_MSA.fa.ufboot.ale.uml_rec,0.0,0.18,0.0,0.07,0.59
256085,82,1858_MSA.fa.ufboot.ale.uml_rec,0.0,0.0,0.0,0.0,1.01
