Node,Gene,Gene_family,Duplications,Transfers,Losses,Originations,Copies,,Loss,97
242293,80,2631_MSA.fa.ufboot.ale.uml_rec,0,0.07,0.06,0,1,,,
242294,80,2632_MSA.fa.ufboot.ale.uml_rec,0,0.01,0.34,0,1.02,,,
242295,80,2634_MSA.fa.ufboot.ale.uml_rec,0.01,0.04,0.01,0.05,1.73,,,
242296,80,2635_MSA.fa.ufboot.ale.uml_rec,0,0.44,0,0.04,0.61,,,
242297,80,2636_MSA.fa.ufboot.ale.uml_rec,0,0.01,0.02,0,0.98,,,
242298,80,2637_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
242299,80,2638_MSA.fa.ufboot.ale.uml_rec,0,0.02,0,0,1,,,
242300,80,2639_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
242304,80,2642_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
242305,80,2643_MSA.fa.ufboot.ale.uml_rec,0,0.36,0.15,0.03,0.97,,,
242306,80,2644_MSA.fa.ufboot.ale.uml_rec,0.02,0.06,0.83,0,1.4,,,
242313,80,2652_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
242314,80,2653_MSA.fa.ufboot.ale.uml_rec,0,0.13,0.05,0.02,1,,,
242316,80,2655_MSA.fa.ufboot.ale.uml_rec,0,0.09,0.09,0.01,0.7,,,
242317,80,2656_MSA.fa.ufboot.ale.uml_rec,0,0.04,0.03,0,1,,,
242318,80,2657_MSA.fa.ufboot.ale.uml_rec,0,0.27,0.04,0,1,,,
242325,80,2663_MSA.fa.ufboot.ale.uml_rec,0,0.11,0,0.04,0.59,,,
242329,80,2668_MSA.fa.ufboot.ale.uml_rec,0,0.11,0.06,0.01,0.94,,,
242330,80,2669_MSA.fa.ufboot.ale.uml_rec,0.01,0.57,0,0.02,1,,,
242331,80,266_MSA.fa.ufboot.ale.uml_rec,0,0,1,0,0,,,
242332,80,2670_MSA.fa.ufboot.ale.uml_rec,0,0.08,0.01,0,0.96,,,
242334,80,2672_MSA.fa.ufboot.ale.uml_rec,0,0.01,0.03,0.01,0.99,,,
242335,80,2673_MSA.fa.ufboot.ale.uml_rec,0,0.8,0.11,0.02,0.94,,,
242336,80,2674_MSA.fa.ufboot.ale.uml_rec,0,0.06,0.01,0.01,1,,,
242337,80,2675_MSA.fa.ufboot.ale.uml_rec,0,0.53,0.02,0.05,0.77,,,
242338,80,2676_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
242339,80,2677_MSA.fa.ufboot.ale.uml_rec,0,0.1,0.04,0.03,0.92,,,
242340,80,2678_MSA.fa.ufboot.ale.uml_rec,0,0.89,0.01,0.01,1.02,,,
242341,80,2679_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,0.98,,,
242343,80,2680_MSA.fa.ufboot.ale.uml_rec,0,0.35,0.31,0,1.01,,,
242344,80,2681_MSA.fa.ufboot.ale.uml_rec,0,0.09,0.02,0,1.04,,,
242345,80,2682_MSA.fa.ufboot.ale.uml_rec,0,0.08,0.01,0,1.02,,,
242346,80,2683_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
242348,80,2685_MSA.fa.ufboot.ale.uml_rec,0,0.19,0.1,0,0.83,,,
242351,80,2689_MSA.fa.ufboot.ale.uml_rec,0,0.09,0.01,0,1.01,,,
242352,80,2690_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
242355,80,2693_MSA.fa.ufboot.ale.uml_rec,0,0,0.65,0,0.02,,,
242358,80,2696_MSA.fa.ufboot.ale.uml_rec,0,0.01,0,0,0.98,,,
242359,80,2697_MSA.fa.ufboot.ale.uml_rec,0,0.14,0.01,0,1.14,,,
242365,80,2702_MSA.fa.ufboot.ale.uml_rec,0,0,0.01,0,0.85,,,
242366,80,2703_MSA.fa.ufboot.ale.uml_rec,0,0.77,0.01,0,0.99,,,
242367,80,2704_MSA.fa.ufboot.ale.uml_rec,0,0.06,0.01,0.01,1.02,,,
242368,80,2705_MSA.fa.ufboot.ale.uml_rec,0,0.21,0.02,0,1.14,,,
242370,80,2707_MSA.fa.ufboot.ale.uml_rec,0,0.03,0.01,0,1.02,,,
242371,80,2708_MSA.fa.ufboot.ale.uml_rec,0,0.04,0,0,1.02,,,
242373,80,2710_MSA.fa.ufboot.ale.uml_rec,0.02,0.04,0.1,0,0.82,,,
242376,80,2713_MSA.fa.ufboot.ale.uml_rec,0,0.23,0.17,0,1.07,,,
242379,80,2717_MSA.fa.ufboot.ale.uml_rec,0.14,0.27,0.25,0.03,1.81,,,
242381,80,2719_MSA.fa.ufboot.ale.uml_rec,0,0.01,0.01,0,1,,,
242383,80,2720_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
242384,80,2721_MSA.fa.ufboot.ale.uml_rec,0,0.02,0,0.03,1.01,,,
242385,80,2722_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
242389,80,2726_MSA.fa.ufboot.ale.uml_rec,0,0.05,0.01,0,1.02,,,
242390,80,2727_MSA.fa.ufboot.ale.uml_rec,0,0.88,0,0,0.99,,,
242391,80,2728_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
242395,80,2731_MSA.fa.ufboot.ale.uml_rec,0,0.12,0.08,0,1,,,
242396,80,2732_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
242398,80,2734_MSA.fa.ufboot.ale.uml_rec,0,0.6,0.02,0.01,0.98,,,
242401,80,2737_MSA.fa.ufboot.ale.uml_rec,0,0.01,0.02,0,1,,,
242402,80,2738_MSA.fa.ufboot.ale.uml_rec,0,0.05,0.03,0,1.01,,,
242403,80,2739_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
242404,80,2740_MSA.fa.ufboot.ale.uml_rec,0,0.02,0.01,0,1.01,,,
242405,80,2741_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
242406,80,2742_MSA.fa.ufboot.ale.uml_rec,0,0.04,0,0.01,1.02,,,
242407,80,2743_MSA.fa.ufboot.ale.uml_rec,0,0.1,0.06,0.01,0.97,,,
242408,80,2744_MSA.fa.ufboot.ale.uml_rec,0,0.1,0.05,0,0.84,,,
242409,80,2745_MSA.fa.ufboot.ale.uml_rec,0,0.07,0.9,0,0.2,,,
242410,80,2746_MSA.fa.ufboot.ale.uml_rec,0,0.08,0,0,1,,,
242411,80,2747_MSA.fa.ufboot.ale.uml_rec,0,0.03,0.01,0,1.02,,,
242412,80,2748_MSA.fa.ufboot.ale.uml_rec,0,0.01,0.01,0,1,,,
242413,80,2749_MSA.fa.ufboot.ale.uml_rec,0,0.54,0.16,0,0.72,,,
242415,80,2750_MSA.fa.ufboot.ale.uml_rec,0,0.04,0.02,0,0.99,,,
242417,80,2752_MSA.fa.ufboot.ale.uml_rec,0,0.72,0.01,0.01,1,,,
242418,80,2753_MSA.fa.ufboot.ale.uml_rec,0,0.02,0,0,1,,,
242420,80,2755_MSA.fa.ufboot.ale.uml_rec,0,0.06,0.05,0,0.87,,,
242428,80,2764_MSA.fa.ufboot.ale.uml_rec,0,0.03,0,0,1,,,
242429,80,2765_MSA.fa.ufboot.ale.uml_rec,0.01,0.29,0.03,0,1.39,,,
242430,80,2766_MSA.fa.ufboot.ale.uml_rec,0,0.04,0,0,1.03,,,
242431,80,2767_MSA.fa.ufboot.ale.uml_rec,0,0.34,0.04,0,1.31,,,
242432,80,2768_MSA.fa.ufboot.ale.uml_rec,0,0.03,0.01,0,1,,,
242433,80,2769_MSA.fa.ufboot.ale.uml_rec,0,0.03,0.68,0,0.34,,,
242435,80,2770_MSA.fa.ufboot.ale.uml_rec,0.01,0.01,0,0,1.01,,,
242437,80,2772_MSA.fa.ufboot.ale.uml_rec,0,0.17,0.02,0.01,1.05,,,
242441,80,2776_MSA.fa.ufboot.ale.uml_rec,0,0.22,0.02,0,1.07,,,
242442,80,2777_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
242444,80,2779_MSA.fa.ufboot.ale.uml_rec,0,0.08,0.12,0.02,0.68,,,
242447,80,2781_MSA.fa.ufboot.ale.uml_rec,0.07,0.03,0.06,0.07,1.07,,,
242448,80,2782_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
242449,80,2783_MSA.fa.ufboot.ale.uml_rec,0,0.54,0.25,0,0.93,,,
242450,80,2784_MSA.fa.ufboot.ale.uml_rec,0.02,0.1,0.26,0.01,1.67,,,
242456,80,278_MSA.fa.ufboot.ale.uml_rec,0.01,0.01,0,0.04,0.84,,,
242459,80,2794_MSA.fa.ufboot.ale.uml_rec,0,0.34,0.02,0,1.01,,,
242462,80,2797_MSA.fa.ufboot.ale.uml_rec,0,0.22,0,0.01,1.28,,,
242463,80,2798_MSA.fa.ufboot.ale.uml_rec,0,0.08,0.01,0,1.03,,,
242464,80,2799_MSA.fa.ufboot.ale.uml_rec,0,0.1,0.01,0,0.99,,,
242466,80,2800_MSA.fa.ufboot.ale.uml_rec,0,0.11,0.02,0,1,,,
242467,80,2801_MSA.fa.ufboot.ale.uml_rec,0,0.02,0.04,0,1.02,,,
242468,80,2802_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
242471,80,2805_MSA.fa.ufboot.ale.uml_rec,0,0,0.08,0,0.92,,,
242472,80,2806_MSA.fa.ufboot.ale.uml_rec,0,0.05,0.02,0,1.03,,,
242473,80,2807_MSA.fa.ufboot.ale.uml_rec,0,0.05,0.13,0.02,0.69,,,
242474,80,2808_MSA.fa.ufboot.ale.uml_rec,0,0.49,0.05,0,1,,,
242475,80,2809_MSA.fa.ufboot.ale.uml_rec,0.01,0.41,0.15,0.01,0.86,,,
242479,80,2812_MSA.fa.ufboot.ale.uml_rec,0,0.13,0.01,0.01,1.02,,,
242480,80,2813_MSA.fa.ufboot.ale.uml_rec,0,0.09,0.01,0.01,1.02,,,
242481,80,2814_MSA.fa.ufboot.ale.uml_rec,0,0.02,0.04,0,0.94,,,
242482,80,2815_MSA.fa.ufboot.ale.uml_rec,0,0,0.07,0.01,0.84,,,
242483,80,2816_MSA.fa.ufboot.ale.uml_rec,0.05,0.04,0,0,1.09,,,
242484,80,2817_MSA.fa.ufboot.ale.uml_rec,0,0.05,0.01,0.01,1.02,,,
242485,80,2818_MSA.fa.ufboot.ale.uml_rec,0,0.85,0.1,0.01,1.73,,,
242486,80,2819_MSA.fa.ufboot.ale.uml_rec,0,0.53,0,0.09,0.74,,,
242492,80,2824_MSA.fa.ufboot.ale.uml_rec,0,0.36,0.26,0.02,0.51,,,
242493,80,2825_MSA.fa.ufboot.ale.uml_rec,0,0.11,0.08,0.01,0.95,,,
242502,80,2836_MSA.fa.ufboot.ale.uml_rec,0,0.67,0.31,0.02,1.61,,,
242509,80,2842_MSA.fa.ufboot.ale.uml_rec,0,0,0.51,0,0.2,,,
242510,80,2843_MSA.fa.ufboot.ale.uml_rec,0,0.01,0,0,1,,,
242512,80,2845_MSA.fa.ufboot.ale.uml_rec,0,0.27,0,0.01,1,,,
242513,80,2846_MSA.fa.ufboot.ale.uml_rec,0,0.16,0.14,0,0.84,,,
242514,80,2847_MSA.fa.ufboot.ale.uml_rec,0,0.03,0.01,0,0.97,,,
242515,80,2848_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
242516,80,2849_MSA.fa.ufboot.ale.uml_rec,0,0.06,0.01,0,1.02,,,
242521,80,2853_MSA.fa.ufboot.ale.uml_rec,0,0.28,0.01,0,0.94,,,
242522,80,2854_MSA.fa.ufboot.ale.uml_rec,0,0.01,0.02,0,0.99,,,
242523,80,2855_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
242527,80,2859_MSA.fa.ufboot.ale.uml_rec,0.11,0.36,0,0.22,0.76,,,
242528,80,2860_MSA.fa.ufboot.ale.uml_rec,0.02,0,0.1,0.01,0.62,,,
242530,80,2864_MSA.fa.ufboot.ale.uml_rec,0,0.04,0.1,0.03,0.58,,,
242534,80,2868_MSA.fa.ufboot.ale.uml_rec,0,0.01,0,0,1,,,
242535,80,2869_MSA.fa.ufboot.ale.uml_rec,0,0.01,0.01,0,1,,,
242536,80,2870_MSA.fa.ufboot.ale.uml_rec,0,0.04,0.01,0,1,,,
242539,80,2876_MSA.fa.ufboot.ale.uml_rec,0,0.06,0.53,0,0.16,,,
242540,80,2877_MSA.fa.ufboot.ale.uml_rec,0.01,0.59,0.03,0,0.79,,,
242547,80,2884_MSA.fa.ufboot.ale.uml_rec,0,0.53,0.01,0,0.84,,,
242548,80,2885_MSA.fa.ufboot.ale.uml_rec,0,0.01,0,0,1,,,
242549,80,2886_MSA.fa.ufboot.ale.uml_rec,0,0.01,0.06,0.05,0.7,,,
242550,80,2888_MSA.fa.ufboot.ale.uml_rec,0,0.28,0.01,0.01,1.32,,,
242553,80,2890_MSA.fa.ufboot.ale.uml_rec,0,0.01,0,0,0.99,,,
242554,80,2891_MSA.fa.ufboot.ale.uml_rec,0,0.04,0,0.01,1,,,
242555,80,2892_MSA.fa.ufboot.ale.uml_rec,0.03,0.17,0.03,0.01,1.17,,,
242556,80,2893_MSA.fa.ufboot.ale.uml_rec,0,0.78,0.13,0.01,1,,,
242557,80,2894_MSA.fa.ufboot.ale.uml_rec,0,0.01,0.01,0,0.99,,,
242559,80,2896_MSA.fa.ufboot.ale.uml_rec,0,0.02,0.02,0,1,,,
242560,80,2897_MSA.fa.ufboot.ale.uml_rec,0,0,0.09,0.02,0.76,,,
242562,80,2899_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
242564,80,2900_MSA.fa.ufboot.ale.uml_rec,0,0.02,0,0,1.03,,,
242565,80,2901_MSA.fa.ufboot.ale.uml_rec,0.01,0,0.01,0,1.01,,,
242566,80,2902_MSA.fa.ufboot.ale.uml_rec,0,0.06,0,0.02,0.84,,,
242567,80,2903_MSA.fa.ufboot.ale.uml_rec,0,0.6,0.01,0.07,0.96,,,
242569,80,2905_MSA.fa.ufboot.ale.uml_rec,0.01,0,0,0.87,1.01,,,
242571,80,2907_MSA.fa.ufboot.ale.uml_rec,0,0.2,0.03,0.01,1.01,,,
242573,80,2909_MSA.fa.ufboot.ale.uml_rec,0,0.04,0.05,0.01,0.88,,,
242576,80,2911_MSA.fa.ufboot.ale.uml_rec,0,0.03,0.37,0,1.42,,,
242577,80,2912_MSA.fa.ufboot.ale.uml_rec,0,0.24,0.2,0.24,0.7,,,
242584,80,291_MSA.fa.ufboot.ale.uml_rec,0,0.1,0.2,0.02,0.73,,,
242586,80,2921_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
242587,80,2922_MSA.fa.ufboot.ale.uml_rec,0,0,0.01,0.01,1,,,
242588,80,2923_MSA.fa.ufboot.ale.uml_rec,0,0.12,0.23,0,0.56,,,
242589,80,2924_MSA.fa.ufboot.ale.uml_rec,0,0.03,0.01,0.07,0.81,,,
242590,80,2925_MSA.fa.ufboot.ale.uml_rec,0,0.39,0.01,0.05,0.5,,,
242591,80,2926_MSA.fa.ufboot.ale.uml_rec,0,0,0,0.01,1,,,
242593,80,2929_MSA.fa.ufboot.ale.uml_rec,0,0.06,0.12,0.01,0.65,,,
242595,80,2932_MSA.fa.ufboot.ale.uml_rec,0,0.03,0.06,0.01,0.9,,,
242597,80,2934_MSA.fa.ufboot.ale.uml_rec,0,0.08,0.51,0,0.56,,,
242598,80,2935_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,2,,,
242599,80,2936_MSA.fa.ufboot.ale.uml_rec,0,0.7,0.3,0,1,,,
242603,80,2940_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
242604,80,2941_MSA.fa.ufboot.ale.uml_rec,0.05,0.02,0.01,0.01,1.06,,,
242605,80,2942_MSA.fa.ufboot.ale.uml_rec,0,0.02,0.02,0,0.91,,,
242606,80,2943_MSA.fa.ufboot.ale.uml_rec,0.02,0.01,0.04,0,0.83,,,
242607,80,2944_MSA.fa.ufboot.ale.uml_rec,0,0.09,0.01,0,1.06,,,
242608,80,2945_MSA.fa.ufboot.ale.uml_rec,0.02,0.05,0.04,0.02,1.67,,,
242609,80,2946_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
242610,80,2947_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
242617,80,2955_MSA.fa.ufboot.ale.uml_rec,0,0.04,0,0,0.7,,,
242621,80,2959_MSA.fa.ufboot.ale.uml_rec,0,0.03,0.12,0.02,0.87,,,
242623,80,2960_MSA.fa.ufboot.ale.uml_rec,0,0.01,0,0,1,,,
242624,80,2961_MSA.fa.ufboot.ale.uml_rec,0.01,0.2,0.09,0,1,,,
242628,80,2965_MSA.fa.ufboot.ale.uml_rec,0,0.01,0,0,1,,,
242629,80,2966_MSA.fa.ufboot.ale.uml_rec,0,0.04,0,0,1.03,,,
242630,80,2967_MSA.fa.ufboot.ale.uml_rec,0,0.02,0.03,0.04,1,,,
242637,80,2973_MSA.fa.ufboot.ale.uml_rec,0,0.04,0.01,0,0.99,,,
242638,80,2974_MSA.fa.ufboot.ale.uml_rec,0.01,0.07,0.2,0.01,0.53,,,
242639,80,2975_MSA.fa.ufboot.ale.uml_rec,0.01,0.14,0.01,0.02,1.12,,,
242642,80,2978_MSA.fa.ufboot.ale.uml_rec,0,0.13,0.01,0.03,1.74,,,
242643,80,2979_MSA.fa.ufboot.ale.uml_rec,0,0.03,0.56,0,0.11,,,
242645,80,2980_MSA.fa.ufboot.ale.uml_rec,0,0.03,0.5,0,0.08,,,
242647,80,2983_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,0.99,,,
242648,80,2984_MSA.fa.ufboot.ale.uml_rec,0,0.03,0.05,0.01,0.94,,,
242649,80,2985_MSA.fa.ufboot.ale.uml_rec,0,0.24,0.43,0.02,0.93,,,
242653,80,2989_MSA.fa.ufboot.ale.uml_rec,0,0.01,0.04,0,0.95,,,
242655,80,2990_MSA.fa.ufboot.ale.uml_rec,0,0,0.01,0,0.97,,,
242656,80,2991_MSA.fa.ufboot.ale.uml_rec,0,0.43,0.02,0.02,0.56,,,
242657,80,2992_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,0.94,,,
242658,80,2993_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
242661,80,2997_MSA.fa.ufboot.ale.uml_rec,0,0.14,0.02,0.02,1.02,,,
242662,80,2998_MSA.fa.ufboot.ale.uml_rec,0,0.51,0.01,0,0.6,,,
242663,80,2999_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
242664,80,299_MSA.fa.ufboot.ale.uml_rec,0.03,0.08,0.55,0,2.12,,,
242666,80,3000_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,0.99,,,
242667,80,3001_MSA.fa.ufboot.ale.uml_rec,0,0.06,0,0,1,,,
242668,80,3002_MSA.fa.ufboot.ale.uml_rec,0,0.42,0.01,0.02,1.1,,,
242669,80,3003_MSA.fa.ufboot.ale.uml_rec,0,0.1,0.03,0.01,1.01,,,
242670,80,3004_MSA.fa.ufboot.ale.uml_rec,0,0.01,0,0,1,,,
242671,80,3005_MSA.fa.ufboot.ale.uml_rec,0,0.14,0,0,0.99,,,
242672,80,3006_MSA.fa.ufboot.ale.uml_rec,0,0,0.01,0,1,,,
242673,80,3007_MSA.fa.ufboot.ale.uml_rec,0,0.06,0.16,0,0.99,,,
242674,80,3008_MSA.fa.ufboot.ale.uml_rec,0,0.04,0,0,1.03,,,
242675,80,3009_MSA.fa.ufboot.ale.uml_rec,0,0.06,0.5,0,0.34,,,
242684,80,3018_MSA.fa.ufboot.ale.uml_rec,0,0.01,0.01,0,1,,,
242685,80,3019_MSA.fa.ufboot.ale.uml_rec,0,0.06,0.04,0,0.74,,,
242686,80,301_MSA.fa.ufboot.ale.uml_rec,0,0,0.67,0,0.04,,,
242687,80,3020_MSA.fa.ufboot.ale.uml_rec,0,0.1,0.11,0,0.66,,,
242688,80,3021_MSA.fa.ufboot.ale.uml_rec,0.04,0.35,0,0,0.5,,,
242689,80,3022_MSA.fa.ufboot.ale.uml_rec,0,0.01,0.03,0.02,0.77,,,
242691,80,3024_MSA.fa.ufboot.ale.uml_rec,0,0.01,0.01,0,1,,,
242693,80,3027_MSA.fa.ufboot.ale.uml_rec,0,0.33,0,0.04,0.99,,,
242694,80,3028_MSA.fa.ufboot.ale.uml_rec,0.01,0.04,0,0,0.99,,,
242695,80,3029_MSA.fa.ufboot.ale.uml_rec,0,0.1,0.01,0.19,1.06,,,
242700,80,3033_MSA.fa.ufboot.ale.uml_rec,0,0.39,0.16,0.03,0.77,,,
242701,80,3034_MSA.fa.ufboot.ale.uml_rec,0,0.05,0,0,1.02,,,
242702,80,3035_MSA.fa.ufboot.ale.uml_rec,0,0.14,0.05,0.01,0.81,,,
242703,80,3036_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
242704,80,3037_MSA.fa.ufboot.ale.uml_rec,0.01,0,0.01,0,1.02,,,
242705,80,3038_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
242706,80,3039_MSA.fa.ufboot.ale.uml_rec,0,0.01,0,0,1,,,
242708,80,3040_MSA.fa.ufboot.ale.uml_rec,0,0.28,0.01,0.01,1.37,,,
242709,80,3041_MSA.fa.ufboot.ale.uml_rec,0,0.48,0.26,0.07,0.85,,,
242710,80,3042_MSA.fa.ufboot.ale.uml_rec,0,0.11,0,0,1.11,,,
242711,80,3043_MSA.fa.ufboot.ale.uml_rec,0,0.08,0.01,0,1.01,,,
242712,80,3044_MSA.fa.ufboot.ale.uml_rec,0,0.55,0.01,0.01,0.66,,,
242714,80,3046_MSA.fa.ufboot.ale.uml_rec,0.03,0.54,0,0.02,2.02,,,
242718,80,304_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,0.95,,,
242719,80,3050_MSA.fa.ufboot.ale.uml_rec,0,0.06,0.03,0.04,0.81,,,
242723,80,3055_MSA.fa.ufboot.ale.uml_rec,0,0.07,0.11,0.01,0.66,,,
242736,80,308_MSA.fa.ufboot.ale.uml_rec,0,0.04,0.15,0.01,0.62,,,
242738,80,3072_MSA.fa.ufboot.ale.uml_rec,0,0.04,0.46,0,0.67,,,
242747,80,3082_MSA.fa.ufboot.ale.uml_rec,0,0.05,0,0.01,1.05,,,
242749,80,3073_MSA.fa.ufboot.ale.uml_rec,0,0.02,0,0.02,1.05,,,
242756,80,3088_MSA.fa.ufboot.ale.uml_rec,0,0.14,0,0,1.12,,,
242759,80,3085_MSA.fa.ufboot.ale.uml_rec,0,0.03,0.05,0,0.79,,,
242760,80,3090_MSA.fa.ufboot.ale.uml_rec,0,0.03,0,0,1.01,,,
242763,80,3078_MSA.fa.ufboot.ale.uml_rec,0,0.03,0.02,0,0.93,,,
242764,80,3077_MSA.fa.ufboot.ale.uml_rec,0,0.01,0.01,0,1,,,
242768,80,3069_MSA.fa.ufboot.ale.uml_rec,0,0.01,0.02,0,0.94,,,
242770,80,3103_MSA.fa.ufboot.ale.uml_rec,0,0.19,0.51,0.01,0.32,,,
242772,80,3091_MSA.fa.ufboot.ale.uml_rec,0.03,0.51,0.09,0.04,1.82,,,
242782,80,3083_MSA.fa.ufboot.ale.uml_rec,0,0.06,0.02,0,0.96,,,
242783,80,3095_MSA.fa.ufboot.ale.uml_rec,0,0.21,0.02,0.04,0.8,,,
242784,80,3074_MSA.fa.ufboot.ale.uml_rec,0,0.47,0.01,0.07,0.97,,,
242790,80,3124_MSA.fa.ufboot.ale.uml_rec,0,0.09,0.01,0,0.96,,,
242792,80,3125_MSA.fa.ufboot.ale.uml_rec,0,0.01,0.67,0,0.98,,,
242793,80,3076_MSA.fa.ufboot.ale.uml_rec,0,0.26,0,0.03,0.97,,,
242794,80,3092_MSA.fa.ufboot.ale.uml_rec,0,0.01,0.01,0,0.95,,,
242798,80,3134_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
242800,80,3148_MSA.fa.ufboot.ale.uml_rec,0,0.04,0,0,0.96,,,
242805,80,3163_MSA.fa.ufboot.ale.uml_rec,0,0.04,0.01,0,1,,,
242808,80,3102_MSA.fa.ufboot.ale.uml_rec,0,0.08,0.06,0,0.84,,,
242810,80,3118_MSA.fa.ufboot.ale.uml_rec,0,0.39,0,0.09,0.62,,,
242811,80,3138_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,0.99,,,
242812,80,3101_MSA.fa.ufboot.ale.uml_rec,0,0.01,0.01,0,1.01,,,
242816,80,3068_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,0.98,,,
242819,80,3137_MSA.fa.ufboot.ale.uml_rec,0,0.06,0.04,0,0.95,,,
242820,80,3170_MSA.fa.ufboot.ale.uml_rec,0,0.02,0.01,0.01,0.97,,,
242821,80,3159_MSA.fa.ufboot.ale.uml_rec,0,0.06,0,0.04,0.57,,,
242823,80,3140_MSA.fa.ufboot.ale.uml_rec,0,0.41,0,0.02,0.86,,,
242827,80,3071_MSA.fa.ufboot.ale.uml_rec,0,0.27,0.07,0,1.15,,,
242829,80,3122_MSA.fa.ufboot.ale.uml_rec,0,0.63,0.14,0,0.96,,,
242832,80,3161_MSA.fa.ufboot.ale.uml_rec,0,0.05,0.09,0.01,0.92,,,
242835,80,3149_MSA.fa.ufboot.ale.uml_rec,0,0.45,0,0.04,0.57,,,
242837,80,3129_MSA.fa.ufboot.ale.uml_rec,0,0.13,0.03,0,1.03,,,
242838,80,3139_MSA.fa.ufboot.ale.uml_rec,0,0.01,0,0.01,1,,,
242840,80,3177_MSA.fa.ufboot.ale.uml_rec,0,0.31,0,0,0.98,,,
242841,80,3193_MSA.fa.ufboot.ale.uml_rec,0,0.23,0,0,1.26,,,
242842,80,3180_MSA.fa.ufboot.ale.uml_rec,0,0.07,0.29,0,0.94,,,
242843,80,3172_MSA.fa.ufboot.ale.uml_rec,0,0.18,0.09,0,0.87,,,
242844,80,3181_MSA.fa.ufboot.ale.uml_rec,0,0.1,0,0.1,1.22,,,
242847,80,3188_MSA.fa.ufboot.ale.uml_rec,0,0.27,0.02,0,1.04,,,
242849,80,3166_MSA.fa.ufboot.ale.uml_rec,0,0.07,0.03,0.01,0.97,,,
242851,80,3218_MSA.fa.ufboot.ale.uml_rec,0,0.04,0.08,0.02,0.68,,,
242852,80,3174_MSA.fa.ufboot.ale.uml_rec,0,0.26,0.16,0.03,0.56,,,
242853,80,3182_MSA.fa.ufboot.ale.uml_rec,0.05,0.37,0.05,0.1,1.18,,,
242854,80,3186_MSA.fa.ufboot.ale.uml_rec,0,0.04,0,0,0.97,,,
242855,80,3189_MSA.fa.ufboot.ale.uml_rec,0,0.02,0.02,0,0.97,,,
242857,80,3210_MSA.fa.ufboot.ale.uml_rec,0,0.12,0.06,0.01,0.7,,,
242861,80,3217_MSA.fa.ufboot.ale.uml_rec,0,0.42,0.1,0.04,0.81,,,
242863,80,3198_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
242865,80,3141_MSA.fa.ufboot.ale.uml_rec,0,0.18,0,0,1.2,,,
242869,80,3230_MSA.fa.ufboot.ale.uml_rec,0,0.01,0,0,1,,,
242870,80,3212_MSA.fa.ufboot.ale.uml_rec,0,0.03,0.08,0.01,0.63,,,
242872,80,3168_MSA.fa.ufboot.ale.uml_rec,0,0.05,0.05,0,0.9,,,
242873,80,3199_MSA.fa.ufboot.ale.uml_rec,0,0.01,0.01,0,0.94,,,
242880,80,3221_MSA.fa.ufboot.ale.uml_rec,0,0.03,0.02,0,0.8,,,
242881,80,3214_MSA.fa.ufboot.ale.uml_rec,0,0.04,0,0.01,0.52,,,
242882,80,3167_MSA.fa.ufboot.ale.uml_rec,0,0,0.01,0,0.95,,,
