277766,85,1649_MSA.fa.ufboot.ale.uml_rec,0,0.02,0.01,0.02,1.02,,,
277767,85,1650_MSA.fa.ufboot.ale.uml_rec,0,0.04,0.05,0,0.98,,,
277768,85,1651_MSA.fa.ufboot.ale.uml_rec,0,0,0,0.7,0.9,,,
277770,85,1653_MSA.fa.ufboot.ale.uml_rec,0.1,0.13,0.03,0.06,1.4,,,
277777,85,1661_MSA.fa.ufboot.ale.uml_rec,0,0.3,0.23,0.04,0.96,,,
277778,85,1662_MSA.fa.ufboot.ale.uml_rec,0.11,0.09,0.12,0.04,1.15,,,
277779,85,1663_MSA.fa.ufboot.ale.uml_rec,0.02,0.35,0.08,0.01,1.11,,,
277781,85,1665_MSA.fa.ufboot.ale.uml_rec,0,0.47,0,0.08,0.66,,,
277782,85,1667_MSA.fa.ufboot.ale.uml_rec,0,0.12,0.03,0,1.16,,,
277789,85,1675_MSA.fa.ufboot.ale.uml_rec,0.09,0.24,0.33,0.03,0.99,,,
277790,85,1676_MSA.fa.ufboot.ale.uml_rec,0,0.55,0.13,0.01,1.73,,,
277797,85,1684_MSA.fa.ufboot.ale.uml_rec,0,0.01,0.02,0.01,0.97,,,
277799,85,1686_MSA.fa.ufboot.ale.uml_rec,0.02,0.36,0.12,0.01,0.86,,,
277800,85,1687_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
277801,85,1688_MSA.fa.ufboot.ale.uml_rec,0,0.34,0.66,0.02,0.48,,,
277802,85,1689_MSA.fa.ufboot.ale.uml_rec,0,0.21,0.01,0.06,1.05,,,
277804,85,1690_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
277811,85,1699_MSA.fa.ufboot.ale.uml_rec,0,0.88,0.32,0.04,1.93,,,
277814,85,1700_MSA.fa.ufboot.ale.uml_rec,0.03,0.03,0,0,1.11,,,
277820,85,1709_MSA.fa.ufboot.ale.uml_rec,0,0.76,0,0.12,1.21,,,
277823,85,1712_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
277825,85,1714_MSA.fa.ufboot.ale.uml_rec,0,0.01,0,0,1.01,,,
277826,85,1715_MSA.fa.ufboot.ale.uml_rec,0,0.05,0.03,0.01,0.87,,,
277828,85,1717_MSA.fa.ufboot.ale.uml_rec,0,0.34,0.3,0.02,0.51,,,
277829,85,1718_MSA.fa.ufboot.ale.uml_rec,0.02,0.06,0.21,0,0.82,,,
277830,85,1719_MSA.fa.ufboot.ale.uml_rec,0,0.22,0.04,0.02,1.08,,,
277834,85,1723_MSA.fa.ufboot.ale.uml_rec,0,0.16,0.04,0.03,1.12,,,
277835,85,1724_MSA.fa.ufboot.ale.uml_rec,0,0.28,0,0.31,0.7,,,
277843,85,1731_MSA.fa.ufboot.ale.uml_rec,0,0.18,0.26,0,0.95,,,
277852,85,1740_MSA.fa.ufboot.ale.uml_rec,0.01,0.26,0.11,0.11,1.24,,,
277856,85,1745_MSA.fa.ufboot.ale.uml_rec,0,0.05,0,0,0.99,,,
277857,85,1746_MSA.fa.ufboot.ale.uml_rec,0.03,0.12,0.19,0.01,2.14,,,
277858,85,1747_MSA.fa.ufboot.ale.uml_rec,0,0.13,0.09,0.01,0.59,,,
277869,85,1757_MSA.fa.ufboot.ale.uml_rec,0,0.04,0.42,0,1.03,,,
277870,85,1758_MSA.fa.ufboot.ale.uml_rec,0,0.68,0.01,0.03,1.03,,,
277871,85,1759_MSA.fa.ufboot.ale.uml_rec,0,0.49,0.04,0.04,0.67,,,
277873,85,1760_MSA.fa.ufboot.ale.uml_rec,0,0.12,0.14,0,0.94,,,
277874,85,1761_MSA.fa.ufboot.ale.uml_rec,0,0.14,0.1,0.06,0.67,,,
277875,85,1762_MSA.fa.ufboot.ale.uml_rec,0,0.03,0.02,0.01,0.99,,,
277876,85,1763_MSA.fa.ufboot.ale.uml_rec,0,0.04,0,0,0.98,,,
277878,85,1767_MSA.fa.ufboot.ale.uml_rec,0,0.03,0.01,0,1.01,,,
277879,85,1768_MSA.fa.ufboot.ale.uml_rec,0,0.01,0.01,0,1,,,
277882,85,1770_MSA.fa.ufboot.ale.uml_rec,0,0,0.14,0,1,,,
277885,85,1773_MSA.fa.ufboot.ale.uml_rec,0,0.5,0.02,0.02,0.98,,,
277886,85,1774_MSA.fa.ufboot.ale.uml_rec,0,0.21,0,0,1,,,
277887,85,1775_MSA.fa.ufboot.ale.uml_rec,0,0.04,0,0.01,0.85,,,
277893,85,1781_MSA.fa.ufboot.ale.uml_rec,0,0.27,0.19,0,1.48,,,
277894,85,1782_MSA.fa.ufboot.ale.uml_rec,0,0.03,0.01,0,1,,,
277895,85,1783_MSA.fa.ufboot.ale.uml_rec,0,0.02,0,0,1.01,,,
277897,85,1785_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
277899,85,1787_MSA.fa.ufboot.ale.uml_rec,0.01,0.13,0.15,0.01,1.37,,,
277900,85,1788_MSA.fa.ufboot.ale.uml_rec,0,0.18,0.04,0,1.01,,,
277901,85,1789_MSA.fa.ufboot.ale.uml_rec,0,0.07,0.04,0.12,1.06,,,
